,決算年度,団体コード ,団体名,表番号,行番号,行名称,001:決算額
5761,2001,60003,山形県,5,1,地方税,102763662
5762,2001,70009,福島県,5,1,地方税,204668564
5763,2001,80004,茨城県,5,1,地方税,301179872
5764,2001,90000,栃木県,5,1,地方税,208406817
5765,2001,100005,群馬県,5,1,地方税,203600956
5766,2001,110001,埼玉県,5,1,地方税,585994913
5767,2001,120006,千葉県,5,1,地方税,521762914
5768,2001,130001,東京都,5,1,地方税,3300066696
5769,2001,140007,神奈川県,5,1,地方税,855074139
5770,2001,150002,新潟県,5,1,地方税,234808646
5771,2001,160008,富山県,5,1,地方税,110068240
5772,2001,170003,石川県,5,1,地方税,122153662
5773,2001,180009,福井県,5,1,地方税,101387712
5774,2001,190004,山梨県,5,1,地方税,93886554
5775,2001,200000,長野県,5,1,地方税,226337663
5776,2001,210005,岐阜県,5,1,地方税,204432843
5777,2001,220001,静岡県,5,1,地方税,421818927
5778,2001,230006,愛知県,5,1,地方税,923043052
5779,2001,240001,三重県,5,1,地方税,196289235
5780,2001,250007,滋賀県,5,1,地方税,145426595
5781,2001,260002,京都府,5,1,地方税,257147849
5782,2001,270008,大阪府,5,1,地方税,949102714
5783,2001,280003,兵庫県,5,1,地方税,480089337
5784,2001,290009,奈良県,5,1,地方税,105976003
5785,2001,300004,和歌山県,5,1,地方税,82089148
5786,2001,310000,鳥取県,5,1,地方税,51864566
5787,2001,320005,島根県,5,1,地方税,64093118
5788,2001,330001,岡山県,5,1,地方税,174829708
5789,2001,340006,広島県,5,1,地方税,254621585
5790,2001,350001,山口県,5,1,地方税,141272750
5791,2001,360007,徳島県,5,1,地方税,75921095
5792,2001,370002,香川県,5,1,地方税,100395266
5793,2001,380008,愛媛県,5,1,地方税,122294718
5794,2001,390003,高知県,5,1,地方税,59335662
5795,2001,400009,福岡県,5,1,地方税,420047343
5796,2001,410004,佐賀県,5,1,地方税,78803274
5797,2001,420000,長崎県,5,1,地方税,97547727
5798,2001,430005,熊本県,5,1,地方税,141773380
5799,2001,440001,大分県,5,1,地方税,97169039
5800,2001,450006,宮崎県,5,1,地方税,85795568
5801,2001,460001,鹿児島県,5,1,地方税,133059201
5802,2001,470007,沖縄県,5,1,地方税,82024386
5803,2001,合計(全国),,5,1,地方税,14167375239
5804,2001,10006,北海道,5,4,地方交付税,821793221
5805,2001,20001,青森県,5,4,地方交付税,272263619
5806,2001,30007,岩手県,5,4,地方交付税,281965706
5807,2001,40002,宮城県,5,4,地方交付税,222036031
5808,2001,50008,秋田県,5,4,地方交付税,261266719
5809,2001,60003,山形県,5,4,地方交付税,229474453
5810,2001,70009,福島県,5,4,地方交付税,272949954
5811,2001,80004,茨城県,5,4,地方交付税,239115179
5812,2001,90000,栃木県,5,4,地方交付税,189779072
5813,2001,100005,群馬県,5,4,地方交付税,178059153
5814,2001,110001,埼玉県,5,4,地方交付税,315081384
5815,2001,120006,千葉県,5,4,地方交付税,276500818
5816,2001,130001,東京都,5,4,地方交付税,0
5817,2001,140007,神奈川県,5,4,地方交付税,162649390
5818,2001,150002,新潟県,5,4,地方交付税,341045360
5819,2001,160008,富山県,5,4,地方交付税,178557011
5820,2001,170003,石川県,5,4,地方交付税,168996025
5821,2001,180009,福井県,5,4,地方交付税,151835118
5822,2001,190004,山梨県,5,4,地方交付税,156313336
5823,2001,200000,長野県,5,4,地方交付税,265418172
5824,2001,210005,岐阜県,5,4,地方交付税,225430510
5825,2001,220001,静岡県,5,4,地方交付税,206950100
5826,2001,230006,愛知県,5,4,地方交付税,138734113
5827,2001,240001,三重県,5,4,地方交付税,196107442
5828,2001,250007,滋賀県,5,4,地方交付税,148014646
5829,2001,260002,京都府,5,4,地方交付税,202825563
5830,2001,270008,大阪府,5,4,地方交付税,296451638
5831,2001,280003,兵庫県,5,4,地方交付税,419149390
5832,2001,290009,奈良県,5,4,地方交付税,180023772
5833,2001,300004,和歌山県,5,4,地方交付税,206822241
5834,2001,310000,鳥取県,5,4,地方交付税,157854679
5835,2001,320005,島根県,5,4,地方交付税,214377658
5836,2001,330001,岡山県,5,4,地方交付税,230290539
5837,2001,340006,広島県,5,4,地方交付税,253977243
5838,2001,350001,山口県,5,4,地方交付税,216942356
5839,2001,360007,徳島県,5,4,地方交付税,174533792
5840,2001,370002,香川県,5,4,地方交付税,146019205
5841,2001,380008,愛媛県,5,4,地方交付税,220656748
5842,2001,390003,高知県,5,4,地方交付税,210479403
5843,2001,400009,福岡県,5,4,地方交付税,332073164
5844,2001,410004,佐賀県,5,4,地方交付税,173690375
5845,2001,420000,長崎県,5,4,地方交付税,276568173
5846,2001,430005,熊本県,5,4,地方交付税,269687099
5847,2001,440001,大分県,5,4,地方交付税,225345833
5848,2001,450006,宮崎県,5,4,地方交付税,224532730
5849,2001,460001,鹿児島県,5,4,地方交付税,320468738
5850,2001,470007,沖縄県,5,4,地方交付税,222153913
5851,2001,合計(全国),,5,4,地方交付税,11075260784
5852,2001,10006,北海道,5,13,国庫支出金,649199439
5853,2001,20001,青森県,5,13,国庫支出金,200196212
5854,2001,30007,岩手県,5,13,国庫支出金,193985839
5855,2001,40002,宮城県,5,13,国庫支出金,159210033
5856,2001,50008,秋田県,5,13,国庫支出金,166751571
5857,2001,60003,山形県,5,13,国庫支出金,129874671
5858,2001,70009,福島県,5,13,国庫支出金,203032632
5859,2001,80004,茨城県,5,13,国庫支出金,199070029
5860,2001,90000,栃木県,5,13,国庫支出金,161628326
5861,2001,100005,群馬県,5,13,国庫支出金,146910900
5862,2001,110001,埼玉県,5,13,国庫支出金,290057951
5863,2001,120006,千葉県,5,13,国庫支出金,277594088
5864,2001,130001,東京都,5,13,国庫支出金,541390468
5865,2001,140007,神奈川県,5,13,国庫支出金,301242310
5866,2001,150002,新潟県,5,13,国庫支出金,298372839
5867,2001,160008,富山県,5,13,国庫支出金,106311254
5868,2001,170003,石川県,5,13,国庫支出金,131421798
5869,2001,180009,福井県,5,13,国庫支出金,118296217
5870,2001,190004,山梨県,5,13,国庫支出金,109829241
5871,2001,200000,長野県,5,13,国庫支出金,206151138
5872,2001,210005,岐阜県,5,13,国庫支出金,178994050
5873,2001,220001,静岡県,5,13,国庫支出金,231385583
5874,2001,230006,愛知県,5,13,国庫支出金,334202173
5875,2001,240001,三重県,5,13,国庫支出金,139368116
5876,2001,250007,滋賀県,5,13,国庫支出金,101434458
5877,2001,260002,京都府,5,13,国庫支出金,135601240
5878,2001,270008,大阪府,5,13,国庫支出金,396555092
5879,2001,280003,兵庫県,5,13,国庫支出金,326879995
5880,2001,290009,奈良県,5,13,国庫支出金,105744697
5881,2001,300004,和歌山県,5,13,国庫支出金,120537987
5882,2001,310000,鳥取県,5,13,国庫支出金,96611793
5883,2001,320005,島根県,5,13,国庫支出金,159077467
5884,2001,330001,岡山県,5,13,国庫支出金,151598942
5885,2001,340006,広島県,5,13,国庫支出金,238346896
5886,2001,350001,山口県,5,13,国庫支出金,156289656
5887,2001,360007,徳島県,5,13,国庫支出金,122897300
5888,2001,370002,香川県,5,13,国庫支出金,78867020
5889,2001,380008,愛媛県,5,13,国庫支出金,143603403
5890,2001,390003,高知県,5,13,国庫支出金,137707182
5891,2001,400009,福岡県,5,13,国庫支出金,317434033
5892,2001,410004,佐賀県,5,13,国庫支出金,100863659
5893,2001,420000,長崎県,5,13,国庫支出金,211810286
5894,2001,430005,熊本県,5,13,国庫支出金,182124035
5895,2001,440001,大分県,5,13,国庫支出金,149087528
5896,2001,450006,宮崎県,5,13,国庫支出金,148585560
5897,2001,460001,鹿児島県,5,13,国庫支出金,275144963
5898,2001,470007,沖縄県,5,13,国庫支出金,231989028
5899,2001,合計(全国),,5,13,国庫支出金,9563269098
5900,2001,10006,北海道,5,26,（歳入合計）,3112334776
5901,2001,20001,青森県,5,26,（歳入合計）,914608630
5902,2001,30007,岩手県,5,26,（歳入合計）,940344665
5903,2001,40002,宮城県,5,26,（歳入合計）,820799607
5904,2001,50008,秋田県,5,26,（歳入合計）,770852750
5905,2001,60003,山形県,5,26,（歳入合計）,694475790
5906,2001,70009,福島県,5,26,（歳入合計）,988218727
5907,2001,80004,茨城県,5,26,（歳入合計）,1073553936
5908,2001,90000,栃木県,5,26,（歳入合計）,829071264
5909,2001,100005,群馬県,5,26,（歳入合計）,769764605
5910,2001,110001,埼玉県,5,26,（歳入合計）,1655856958
5911,2001,120006,千葉県,5,26,（歳入合計）,1506823950
5912,2001,130001,東京都,5,26,（歳入合計）,5291936498
5913,2001,140007,神奈川県,5,26,（歳入合計）,1627390120
5914,2001,150002,新潟県,5,26,（歳入合計）,1302329262
5915,2001,160008,富山県,5,26,（歳入合計）,593451049
5916,2001,170003,石川県,5,26,（歳入合計）,681351950
5917,2001,180009,福井県,5,26,（歳入合計）,535928307
5918,2001,190004,山梨県,5,26,（歳入合計）,531081241
5919,2001,200000,長野県,5,26,（歳入合計）,1004948869
5920,2001,210005,岐阜県,5,26,（歳入合計）,888002537
5921,2001,220001,静岡県,5,26,（歳入合計）,1265220898
5922,2001,230006,愛知県,5,26,（歳入合計）,2069621464
5923,2001,240001,三重県,5,26,（歳入合計）,767866580
5924,2001,250007,滋賀県,5,26,（歳入合計）,579150481
5925,2001,260002,京都府,5,26,（歳入合計）,807886617
5926,2001,270008,大阪府,5,26,（歳入合計）,2506353972
5927,2001,280003,兵庫県,5,26,（歳入合計）,1980923089
5928,2001,290009,奈良県,5,26,（歳入合計）,542527375
5929,2001,300004,和歌山県,5,26,（歳入合計）,564626648
5930,2001,310000,鳥取県,5,26,（歳入合計）,465708772
5931,2001,320005,島根県,5,26,（歳入合計）,687519168
5932,2001,330001,岡山県,5,26,（歳入合計）,813679978
5933,2001,340006,広島県,5,26,（歳入合計）,1061422991
5934,2001,350001,山口県,5,26,（歳入合計）,785949987
5935,2001,360007,徳島県,5,26,（歳入合計）,607139110
5936,2001,370002,香川県,5,26,（歳入合計）,496044621
5937,2001,380008,愛媛県,5,26,（歳入合計）,742279713
5938,2001,390003,高知県,5,26,（歳入合計）,599735423
5939,2001,400009,福岡県,5,26,（歳入合計）,1500738849
5940,2001,410004,佐賀県,5,26,（歳入合計）,485026811
5941,2001,420000,長崎県,5,26,（歳入合計）,932469897
5942,2001,430005,熊本県,5,26,（歳入合計）,844741918
5943,2001,440001,大分県,5,26,（歳入合計）,693673819
5944,2001,450006,宮崎県,5,26,（歳入合計）,666103856
5945,2001,460001,鹿児島県,5,26,（歳入合計）,1051368493
5946,2001,470007,沖縄県,5,26,（歳入合計）,672635904
5947,2001,合計(全国),,5,26,（歳入合計）,50723541925
5948,2005,10006,北海道,5,1,地方税,464692118
5949,2005,20001,青森県,5,1,地方税,119955444
5950,2005,30007,岩手県,5,1,地方税,106945797
5951,2005,40002,宮城県,5,1,地方税,213866693
5952,2005,50008,秋田県,5,1,地方税,85910981
5953,2005,60003,山形県,5,1,地方税,95199965
5954,2005,70009,福島県,5,1,地方税,195582727
5955,2005,80004,茨城県,5,1,地方税,312863540
5956,2005,90000,栃木県,5,1,地方税,219708976
5957,2005,100005,群馬県,5,1,地方税,198911023
5958,2005,110001,埼玉県,5,1,地方税,586702808
5959,2005,120006,千葉県,5,1,地方税,549249329
5960,2005,130001,東京都,5,1,地方税,3503865638
5961,2005,140007,神奈川県,5,1,地方税,862230146
5962,2005,150002,新潟県,5,1,地方税,227740436
5963,2005,160008,富山県,5,1,地方税,111124406
5964,2005,170003,石川県,5,1,地方税,115292211
5965,2005,180009,福井県,5,1,地方税,90715861
5966,2005,190004,山梨県,5,1,地方税,91693043
5967,2005,200000,長野県,5,1,地方税,202734979
5968,2005,210005,岐阜県,5,1,地方税,193001693
5969,2005,220001,静岡県,5,1,地方税,423896742
5970,2005,230006,愛知県,5,1,地方税,953822406
5971,2005,240001,三重県,5,1,地方税,200359809
5972,2005,250007,滋賀県,5,1,地方税,138088767
5973,2005,260002,京都府,5,1,地方税,256286753
5974,2005,270008,大阪府,5,1,地方税,964895737
5975,2005,280003,兵庫県,5,1,地方税,487545718
5976,2005,290009,奈良県,5,1,地方税,100369152
5977,2005,300004,和歌山県,5,1,地方税,75093906
5978,2005,310000,鳥取県,5,1,地方税,47785112
5979,2005,320005,島根県,5,1,地方税,57627955
5980,2005,330001,岡山県,5,1,地方税,198972634
5981,2005,340006,広島県,5,1,地方税,275348381
5982,2005,350001,山口県,5,1,地方税,145559826
5983,2005,360007,徳島県,5,1,地方税,74313717
5984,2005,370002,香川県,5,1,地方税,97034768
5985,2005,380008,愛媛県,5,1,地方税,119034869
5986,2005,390003,高知県,5,1,地方税,53725929
5987,2005,400009,福岡県,5,1,地方税,429892043
5988,2005,410004,佐賀県,5,1,地方税,73365363
5989,2005,420000,長崎県,5,1,地方税,91883232
5990,2005,430005,熊本県,5,1,地方税,138221205
5991,2005,440001,大分県,5,1,地方税,98784311
5992,2005,450006,宮崎県,5,1,地方税,82810348
5993,2005,460001,鹿児島県,5,1,地方税,124623987
5994,2005,470007,沖縄県,5,1,地方税,82826087
5995,2005,合計(全国),,5,1,地方税,14340156571
5996,2005,10006,北海道,5,5,地方交付税,710126566
5997,2005,20001,青森県,5,5,地方交付税,236020419
5998,2005,30007,岩手県,5,5,地方交付税,240080886
5999,2005,40002,宮城県,5,5,地方交付税,184476117
6000,2005,50008,秋田県,5,5,地方交付税,208293063
6001,2005,60003,山形県,5,5,地方交付税,188671423
6002,2005,70009,福島県,5,5,地方交付税,237667705
6003,2005,80004,茨城県,5,5,地方交付税,185561791
6004,2005,90000,栃木県,5,5,地方交付税,137504979
6005,2005,100005,群馬県,5,5,地方交付税,147131710
6006,2005,110001,埼玉県,5,5,地方交付税,238914821
6007,2005,120006,千葉県,5,5,地方交付税,218475209
6008,2005,130001,東京都,5,5,地方交付税,0
6009,2005,140007,神奈川県,5,5,地方交付税,122893281
6010,2005,150002,新潟県,5,5,地方交付税,297753910
6011,2005,160008,富山県,5,5,地方交付税,140328016
6012,2005,170003,石川県,5,5,地方交付税,141490702
6013,2005,180009,福井県,5,5,地方交付税,126881107
6014,2005,190004,山梨県,5,5,地方交付税,125203892
6015,2005,200000,長野県,5,5,地方交付税,238134355
6016,2005,210005,岐阜県,5,5,地方交付税,191485409
6017,2005,220001,静岡県,5,5,地方交付税,169147076
6018,2005,230006,愛知県,5,5,地方交付税,87691998
6019,2005,240001,三重県,5,5,地方交付税,150768767
6020,2005,250007,滋賀県,5,5,地方交付税,118457588
6021,2005,260002,京都府,5,5,地方交付税,192961406
6022,2005,270008,大阪府,5,5,地方交付税,279002156
6023,2005,280003,兵庫県,5,5,地方交付税,382665648
6024,2005,290009,奈良県,5,5,地方交付税,146462588
6025,2005,300004,和歌山県,5,5,地方交付税,163674761
6026,2005,310000,鳥取県,5,5,地方交付税,129125154
6027,2005,320005,島根県,5,5,地方交付税,184584109
6028,2005,330001,岡山県,5,5,地方交付税,180693248
6029,2005,340006,広島県,5,5,地方交付税,208846799
6030,2005,350001,山口県,5,5,地方交付税,181573157
6031,2005,360007,徳島県,5,5,地方交付税,141523156
6032,2005,370002,香川県,5,5,地方交付税,116533116
6033,2005,380008,愛媛県,5,5,地方交付税,178471862
6034,2005,390003,高知県,5,5,地方交付税,172539970
6035,2005,400009,福岡県,5,5,地方交付税,280334409
6036,2005,410004,佐賀県,5,5,地方交付税,138989689
6037,2005,420000,長崎県,5,5,地方交付税,234587297
6038,2005,430005,熊本県,5,5,地方交付税,219907926
6039,2005,440001,大分県,5,5,地方交付税,182218408
6040,2005,450006,宮崎県,5,5,地方交付税,190596452
6041,2005,460001,鹿児島県,5,5,地方交付税,283517987
6042,2005,470007,沖縄県,5,5,地方交付税,189673340
6043,2005,合計(全国),,5,5,地方交付税,9221643428
6044,2005,10006,北海道,5,14,国庫支出金,435526258
6045,2005,20001,青森県,5,14,国庫支出金,125126283
6046,2005,30007,岩手県,5,14,国庫支出金,107332495
6047,2005,40002,宮城県,5,14,国庫支出金,103701712
6048,2005,50008,秋田県,5,14,国庫支出金,102323654
6049,2005,60003,山形県,5,14,国庫支出金,77920636
6050,2005,70009,福島県,5,14,国庫支出金,134931686
6051,2005,80004,茨城県,5,14,国庫支出金,140074297
6052,2005,90000,栃木県,5,14,国庫支出金,103948563
6053,2005,100005,群馬県,5,14,国庫支出金,86451857
6054,2005,110001,埼玉県,5,14,国庫支出金,184598326
6055,2005,120006,千葉県,5,14,国庫支出金,185757102
6056,2005,130001,東京都,5,14,国庫支出金,415568879
6057,2005,140007,神奈川県,5,14,国庫支出金,200600213
6058,2005,150002,新潟県,5,14,国庫支出金,271490967
6059,2005,160008,富山県,5,14,国庫支出金,69216721
6060,2005,170003,石川県,5,14,国庫支出金,80281901
6061,2005,180009,福井県,5,14,国庫支出金,101437577
6062,2005,190004,山梨県,5,14,国庫支出金,69134558
6063,2005,200000,長野県,5,14,国庫支出金,121581832
6064,2005,210005,岐阜県,5,14,国庫支出金,114498106
6065,2005,220001,静岡県,5,14,国庫支出金,152066429
